step,agent,x,y,z,z_error,rpm0,rpm1,rpm2,rpm3
460,SAC_Nominal,-0.017677009086950555,-0.043972567527055424,0.9879302012149401,-0.012069798785059871,17081.32598297903,16797.278163120183,14841.760213850632,14841.392837592726
461,SAC_Nominal,-0.01769291779492962,-0.043991030679656026,0.9880412084702703,-0.011958791529729673,16994.039195110137,17198.00933937232,14353.315368866542,13984.884844585988
462,SAC_Nominal,-0.017709631331314698,-0.044011286101335347,0.9881436799666994,-0.011856320033300616,17016.05331186033,16934.343140357054,14290.05938643121,14929.975790991277
463,SAC_Nominal,-0.017726162758640373,-0.044030143954037475,0.9882701002193373,-0.011729899780662745,17048.01633987658,17012.583934664184,14924.401761782405,14117.09372861095
464,SAC_Nominal,-0.01774469690364744,-0.04404966276209292,0.9883727095418341,-0.011627290458165906,16964.760342217676,17146.86513124255,13881.549923422763,14628.059773067414
465,SAC_Nominal,-0.017762108041067207,-0.04407021455425941,0.9885001093102819,-0.011499890689718129,17103.01799871437,16828.829833213847,15008.034190747825,14531.699826490925
466,SAC_Nominal,-0.017780345809114112,-0.044091368211876585,0.9886072814599499,-0.011392718540050084,16960.031019686314,17223.535521404967,14023.988425220703,14209.096903227477
467,SAC_Nominal,-0.017798252520039387,-0.044114653752778565,0.9887220124199105,-0.011277987580089466,17057.777682278564,16833.88384391681,14674.115043878153,14853.728400956803
468,SAC_Nominal,-0.017816714578647138,-0.04413744017771919,0.9888388702058828,-0.011161129794117208,17017.57714718362,17151.54012348225,14519.937318346048,14014.682422405984
469,SAC_Nominal,-0.017836705250363512,-0.04416159241966596,0.9889471196205217,-0.01105288037947827,16991.233423619295,16994.89295683626,14205.389507610715,14867.441625288027
470,SAC_Nominal,-0.017856420718464473,-0.04418519469659276,0.9890758527900251,-0.010924147209974922,17076.652284317704,16965.45499380393,14898.765625588061,14199.972001384964
471,SAC_Nominal,-0.017877691825495017,-0.044209615873150004,0.9891849399393142,-0.010815060060685777,16952.724889036115,17153.62407824101,13977.444181785004,14561.912642968628
472,SAC_Nominal,-0.017898013306920663,-0.04423542703395789,0.9893105881908029,-0.010689411809197136,17097.953639384425,16846.520811041777,14868.871029390095,14557.30491680432
473,SAC_Nominal,-0.017918967278885325,-0.044261780243889375,0.9894231778896411,-0.01057682211035893,16969.629371213312,17185.834179726484,14180.39369271096,14234.197497975436
474,SAC_Nominal,-0.017940167625463268,-0.044289782017336535,0.98953766067165,-0.010462339328349946,17043.18482465376,16882.662097202527,14552.483750208481,14783.549187069651
475,SAC_Nominal,-0.01796228759837865,-0.044317129547563616,0.9896555576108857,-0.01034444238911425,17017.03643142374,17095.794657080038,14589.857816558617,14120.696344379507
476,SAC_Nominal,-0.017986560893752754,-0.04434524318716425,0.9897648718862313,-0.010235128113768699,16987.06292694503,17036.879923664193,14220.08973224047,14740.601091510644
477,SAC_Nominal,-0.01801105253764685,-0.044373374389300405,0.9898883133879913,-0.010111686612008675,17080.28723954558,16953.843834328683,14781.994305865413,14311.487512178475
478,SAC_Nominal,-0.018036872453579864,-0.04440208939323122,0.9900006592742884,-0.009999340725711625,16965.27259925335,17128.557116530745,14157.314960959862,14506.108965539634
479,SAC_Nominal,-0.018062374277885623,-0.04443190133926996,0.9901212893875078,-0.009878710612492236,17075.338008690826,16901.56515796587,14686.27726774026,14550.931456160988
480,SAC_Nominal,-0.018088475458624083,-0.044461906785888794,0.9902363167632839,-0.009763683236716059,16984.80951341942,17115.507497904822,14353.729313945874,14306.648235485416
481,SAC_Nominal,-0.018115246452238908,-0.04449294509752426,0.9903508964022508,-0.009649103597749176,17027.62566398439,16963.16794724062,14473.116249138546,14654.095624978989
482,SAC_Nominal,-0.01814245946764351,-0.04452407311903816,0.9904675534482366,-0.00953244655176344,17034.698950527465,17044.59870581535,14541.855710296648,14289.865349675274
483,SAC_Nominal,-0.01817083445983423,-0.044555758933719776,0.9905811461785587,-0.009418853821441253,16989.26718449247,17034.899455175266,14356.721360722417,14610.49815307678
484,SAC_Nominal,-0.018199544407642765,-0.04458776099917612,0.9906992331131721,-0.009300766886827905,17062.205601049038,16996.377984808358,14591.715395102117,14373.226127182385
485,SAC_Nominal,-0.018229024788111645,-0.04462016624304845,0.9908154698435064,-0.009184530156493564,16984.66851337677,17060.459270245607,14360.345967323312,14526.623824955625
486,SAC_Nominal,-0.018258630895918424,-0.044653162524572715,0.9909349338879968,-0.009065066112003195,17055.43242468848,16989.496147864473,14556.132934798463,14448.622342647483
487,SAC_Nominal,-0.01828841928528076,-0.04468669699242034,0.9910532690545524,-0.008946730945447623,16995.60959925485,17050.431450698805,14411.814863624682,14464.590274082691
488,SAC_Nominal,-0.01831795513800909,-0.04472115459500965,0.9911704353038783,-0.008829564696121728,17030.250334503024,16995.803636010787,14499.991633414138,14478.066773571676
489,SAC_Nominal,-0.01834681374849491,-0.04475667886482274,0.9912848940010915,-0.008715105998908457,17011.344686582936,17030.10933446038,14447.930278217975,14443.228120832446
490,SAC_Nominal,-0.01837454666934582,-0.04479370913363738,0.9913958327054753,-0.008604167294524734,17014.806302308843,17003.422812627232,14466.661293057723,14484.226793783477
491,SAC_Nominal,-0.018400652268635905,-0.04483250211459617,0.9915029557136341,-0.008497044286365885,17019.014312755924,17017.641826102266,14465.929127698655,14439.263303119475
492,SAC_Nominal,-0.01842479093808967,-0.044873452044247024,0.991605668311874,-0.008394331688125978,17009.031768452172,17009.47158509896,14452.312921745397,14481.547792973179
493,SAC_Nominal,-0.018446566809231547,-0.04491682236645592,0.9917044248502519,-0.008295575149748102,17021.96755218128,17012.565824566962,14472.735937096912,14443.79470815978
494,SAC_Nominal,-0.01846578634849991,-0.04496290141398736,0.991799066943732,-0.008200933056268012,17009.238740991837,17014.162100279136,14449.724471421203,14476.910314506293
495,SAC_Nominal,-0.01848222051813612,-0.04501188634006779,0.9918904126946646,-0.008109587305335397,17022.891167139536,17012.48820986459,14474.034689783313,14451.241838852628
496,SAC_Nominal,-0.018495817463714235,-0.04506393802370779,0.9919786821092468,-0.008021317890753221,17012.356264870552,17017.895367463356,14452.98170176419,14473.244313397465
497,SAC_Nominal,-0.01850651312060065,-0.045119154613908634,0.9920647925743991,-0.007935207425600943,17023.324515894463,17015.028797788986,14473.376258391501,14458.619116313337
498,SAC_Nominal,-0.018514375983289814,-0.04517757537804238,0.9921492793642243,-0.007850720635775743,17017.322312244156,17020.47476273894,14458.65663008615,14471.432010097016
499,SAC_Nominal,-0.018519492556938036,-0.04523919467334972,0.9922329857734397,-0.007767014226560343,17023.668607741656,17018.658578703373,14472.497918676296,14464.877448481478
500,SAC_Nominal,-0.01852205281122102,-0.045303948720082636,0.9923164265605361,-0.007683573439463909,17020.65715728952,17023.4085984887,14463.869750928981,14470.435954749875
501,SAC_Nominal,-0.018522256781703435,-0.04537174760955742,0.9924002918643698,-0.007599708135630157,17024.24942443109,17022.03481825667,14471.902872624756,14469.401092051547
502,SAC_Nominal,-0.018520350134446535,-0.04544245671212297,0.9924852665530861,-0.0075147334469138904,17024.502965792184,17025.632259711732,14469.337706711274,14470.540734598082
503,SAC_Nominal,-0.018516576836505243,-0.04551593370557632,0.9925721855156773,-0.007427814484322726,17026.721452701724,17025.539122068883,14473.18868952743,14473.12659776553
504,SAC_Nominal,-0.01851118885427726,-0.04559201356747377,0.9926616113361817,-0.007338388663818307,17026.953003230476,17027.97622372345,14472.46040490348,14472.487570049312
505,SAC_Nominal,-0.018504445045206135,-0.045670534019456824,0.9927539790909993,-0.007246020909000728,17027.76795760541,17027.956820047853,14473.807019989681,14474.818598277297
506,SAC_Nominal,-0.018496598812351,-0.0457513245271712,0.9928495514235749,-0.007150448576425106,17028.005976026026,17029.05636166483,14473.964836551177,14473.625919017473
507,SAC_Nominal,-0.018487902193968894,-0.045834222350927024,0.9929484748452064,-0.00705152515479357,17028.078416414908,17028.942526768013,14474.069616399382,14475.178213064966
508,SAC_Nominal,-0.018478591349357063,-0.04591906765596105,0.9930507894028674,-0.006949210597132605,17028.140508176806,17029.181838767003,14474.383955943998,14474.011405372601
509,SAC_Nominal,-0.01846889223162574,-0.04600571267621575,0.9931564416890928,-0.006843558310907216,17027.827462210564,17028.905012995197,14473.950607189074,14474.769442299126
510,SAC_Nominal,-0.018459009452800546,-0.04609402034799511,0.9932653154145988,-0.006734684585401163,17027.68775574629,17028.63982942875,14474.112304485687,14473.782442000595
511,SAC_Nominal,-0.01844913126741424,-0.04618386868770204,0.9933772325887358,-0.006622767411264219,17027.206544591565,17028.215535722436,14473.500441915301,14473.955781502566
512,SAC_Nominal,-0.018439423025010376,-0.04627515060160296,0.9934919821763416,-0.006508017823658396,17026.903847252306,17027.68904932466,14473.449992358757,14473.152469332988
513,SAC_Nominal,-0.018430034625247185,-0.04636778047141321,0.9936090785636364,-0.00639092143636355,17022.36080000664,17025.22995683776,14472.20686354239,14475.906497688915
514,SAC_Nominal,-0.01842114769369484,-0.04646177846359012,0.9937272607509835,-0.006272739249016501,17020.28460671812,17024.62197500249,14470.503220825267,14468.57578904963
515,SAC_Nominal,-0.01841293728395309,-0.046557322558001976,0.9938455206251181,-0.006154479374881894,17019.543386310444,17022.508267941153,14467.791880555646,14469.835734384846
516,SAC_Nominal,-0.018405499169006002,-0.046654677877787536,0.9939632640813989,-0.006036735918601099,17019.278202743997,17021.175882217056,14467.787999820528,14467.046779412849
517,SAC_Nominal,-0.018398893238264248,-0.04675416397965746,0.9940799987266659,-0.005920001273334141,17018.685743849204,17020.56013891155,14465.85151299628,14467.18907303387
518,SAC_Nominal,-0.01839313335611037,-0.04685610361260875,0.9941862999652015,-0.00581370003479853,16994.88002105253,16991.437809002215,14437.514385159298,14435.391623049352
519,SAC_Nominal,-0.018388170647764986,-0.046960618731307455,0.9942737299430223,-0.005726270056977678,16983.452549706235,16973.520454959027,14437.761458628525,14434.227402513732
520,SAC_Nominal,-0.018383977846128857,-0.047067667253594014,0.9943385206418198,-0.005661479358180177,16974.84249205614,16973.136262182274,14431.755374243101,14422.096224532575
521,SAC_Nominal,-0.018380532725231498,-0.04717730780499452,0.9943799463216485,-0.0056200536783515,16975.843721716774,16973.612299023505,14432.539282737083,14428.774969671915
522,SAC_Nominal,-0.018377674292911567,-0.047289691662794474,0.9943990428168236,-0.005600957183176436,16978.106190290997,16977.145061559924,14434.16401717346,14427.971657502336
523,SAC_Nominal,-0.01837515065980269,-0.04740507880478036,0.9943974215823472,-0.00560257841765277,16981.97010889088,16980.90031957648,14435.695613966986,14434.24421903258
524,SAC_Nominal,-0.018372621800048613,-0.04752379242685758,0.9943769688531651,-0.005623031146834934,16985.97890826853,16984.652990436298,14438.642385500476,14436.4303664828
525,SAC_Nominal,-0.018369724731991003,-0.0476461906015645,0.9943395668316402,-0.005660433168359846,16989.78332226326,16989.084789941888,14440.37707409855,14441.09242293877
526,SAC_Nominal,-0.018366094392019416,-0.04777262617111341,0.994287116634466,-0.005712883365533994,16993.648534441516,16992.78442408841,14443.37688234533,14444.177607358162
527,SAC_Nominal,-0.018361399288778744,-0.047903414963529505,0.9942213943535734,-0.005778605646426627,16996.908351941252,16996.856608806334,14445.331479266797,14447.687085483869
528,SAC_Nominal,-0.018355355198969376,-0.04803881270615884,0.9941440805317275,-0.005855919468272464,17000.075031798136,17000.206976792175,14447.993663558249,14450.654554271325
529,SAC_Nominal,-0.01834773755778081,-0.048178997108293306,0.994056678988193,-0.005943321011806946,17002.619500457655,17003.531473210554,14449.909453128528,14453.275344054842
530,SAC_Nominal,-0.018338384106240793,-0.04832406093361525,0.9939605460955009,-0.006039453904499115,17004.976400253097,17006.269978626005,14452.10982994085,14455.70080350405
531,SAC_Nominal,-0.018327193198090244,-0.048474008841636176,0.9938568666086854,-0.006143133391314559,17006.850795315444,17008.810566550404,14453.835463490313,14457.619180231077
532,SAC_Nominal,-0.01831411822088104,-0.048628762662549785,0.9937466808904559,-0.0062533191095440754,17008.538915092093,17010.91521856313,14455.590849342352,14459.445712893626
533,SAC_Nominal,-0.0182991585424881,-0.04878816850348987,0.9936308739400411,-0.006369126059958874,17009.87518155131,17012.723641128458,14457.006024082317,14460.801383028436
534,SAC_Nominal,-0.01828235042709146,-0.04895200801830657,0.9935101981509783,-0.0064898018490217035,17011.036814930183,17014.211256257306,14458.348758433398,14462.06003478528
535,SAC_Nominal,-0.018263756364818525,-0.04912000989903455,0.9933852859331023,-0.006614714066897731,17011.979833564033,17015.44015571157,14459.45606152061,14462.997879105638
536,SAC_Nominal,-0.018243455711461454,-0.04929186284477419,0.9932566534500766,-0.006743346549923368,17012.762448479647,17016.380587188676,14460.414603094936,14463.793429804979
537,SAC_Nominal,-0.018221535830598084,-0.04946722736562342,0.9931247301496811,-0.0068752698503189436,17013.43640281193,17017.158027790796,14461.2567226157,14464.405292375366
538,SAC_Nominal,-0.018198084939387595,-0.04964574729461943,0.9929898677439416,-0.007010132256058399,17014.00040298252,17017.744018793725,14461.941025574972,14464.907200784055
539,SAC_Nominal,-0.018173185961218623,-0.04982705966696553,0.992852352780676,-0.007147647219324038,17014.4932563426,17018.183835440515,14462.547713831866,14465.284925668946
540,SAC_Nominal,-0.01814691528962328,-0.05001079904388676,0.9927128219898135,-0.0072871780101865236,17019.064762312468,17019.442487197357,14461.862117294224,14467.02478858051
541,SAC_Nominal,-0.018119393619478428,-0.0501965294392938,0.9925723177697492,-0.007427682230250809,17021.800680571174,17020.340230588157,14464.38976943489,14469.204468138865
542,SAC_Nominal,-0.018090871407163544,-0.05038366832132943,0.9924315197193988,-0.0075684802806011975,17021.534203426352,17022.518616568137,14465.217659593554,14469.25103696029
543,SAC_Nominal,-0.01806172437976543,-0.050571501147015335,0.9922909171406034,-0.007709082859396643,17021.17329506031,17024.015286745594,14466.023558919876,14471.356982551388
544,SAC_Nominal,-0.018032407795606907,-0.050759215689391284,0.9921506725175153,-0.00784932748248468,17020.30659755046,17023.80055273569,14467.747898890968,14469.81115639576
545,SAC_Nominal,-0.018003410771612778,-0.05094596762190106,0.9920105858174288,-0.007989414182571153,17019.05312010711,17023.739754552167,14467.403807043773,14469.501991164634
546,SAC_Nominal,-0.017975188336213088,-0.051130934449520236,0.9918703500162521,-0.008129649983747878,17018.09716568953,17022.633745043328,14467.894073247106,14468.467128466305
547,SAC_Nominal,-0.017948127881117684,-0.0513133543498719,0.9917295426131283,-0.00827045738687171,17017.006679121165,17021.869240224936,14467.25633910926,14467.42450429774
548,SAC_Nominal,-0.017922522006125194,-0.051492556674074846,0.9915877539528491,-0.008412246047150851,17016.34177983749,17020.605414154605,14467.08688034241,14466.758311435691
549,SAC_Nominal,-0.0178985582373409,-0.051667976671649324,0.9914445716707136,-0.008555428329286352,17015.683348445677,17019.705083607056,14466.434916842463,14465.704045061768
550,SAC_Nominal,-0.017876318611525666,-0.05183916422983968,0.9912996468706414,-0.008700353129358573,17015.393586890146,17018.64046860615,14466.027439654996,14465.317265128268
551,SAC_Nominal,-0.01785578527813518,-0.05200578101840325,0.9911526867291106,-0.00884731327088939,17015.181440036988,17017.91477113895,14465.531999138171,14464.572163985471
552,SAC_Nominal,-0.017836854148869912,-0.05216759491245443,0.9910034678431773,-0.008996532156822723,17015.20084371258,17017.190367250118,14465.119347637212,14464.391063013263
553,SAC_Nominal,-0.017819348514030393,-0.052324467635034184,0.9908518308641782,-0.009148169135821838,17015.295274933804,17016.71174325214,14464.816650297951,14463.987466560915
554,SAC_Nominal,-0.017803037272625184,-0.05247634217765288,0.990697672085714,-0.00930232791428598,17015.495779581604,17016.313321113284,14464.521714428927,14463.939604161118
555,SAC_Nominal,-0.017787650208840693,-0.05262322803860042,0.9905409457872439,-0.009459054212756057,17015.763550304797,17016.086944898027,14464.400118061874,14463.823182107557
556,SAC_Nominal,-0.017772894702059783,-0.05276518768633029,0.9903816458839806,-0.009618354116019412,17016.04943112521,17015.962761374227,14464.2604115976,14463.865870193862
557,SAC_Nominal,-0.01775846871912977,-0.05290232350253562,0.9902198044506656,-0.009780195549334403,17016.371532140067,17015.922660444667,14464.268173067838,14463.929255534134
558,SAC_Nominal,-0.017744073133848435,-0.05303476645191321,0.990055471620383,-0.009944528379617013,17016.656119382107,17015.961467795853,14464.252650127362,14464.005576658137
559,SAC_Nominal,-0.017729420835618136,-0.053162666522963226,0.9898887230975616,-0.010111276902438404,17016.96399103486,17016.055899017076,14464.358723553942,14464.16727395475
560,SAC_Nominal,-0.017714243953355458,-0.053286185076482515,0.9897196399525378,-0.010280360047462245,17017.21365166083,17016.19560548135,14464.420815315842,14464.262998754346
561,SAC_Nominal,-0.017698298802729644,-0.05340548906102729,0.9895483066868325,-0.010451693313167532,17017.450376503075,17016.330137632132,14464.551466731506,14464.425989629333
562,SAC_Nominal,-0.017681368891506052,-0.05352074645636526,0.9893748062485666,-0.010625193751433448,17017.641826102266,17016.500889977357,14464.662714471575,14464.519127272182
563,SAC_Nominal,-0.017663266459869154,-0.053632123633523904,0.9891992247908186,-0.010800775209181435,17017.82551423122,17016.672935900955,14464.810182406087,14464.683411725542
564,SAC_Nominal,-0.01764383242357851,-0.053739783611097554,0.9890216428095647,-0.010978357190435273,17017.96910143061,17016.854036873163,14464.938246665006,14464.76232000629
565,SAC_Nominal,-0.017622935424978572,-0.053843885406932426,0.9888421350695166,-0.01115786493048343,17018.09716568953,17017.00797269954,14465.063723767178,14464.903320048936
566,SAC_Nominal,-0.017600470083045324,-0.05394458375691091,0.9886607727426159,-0.011339227257384121,17018.205826272853,17017.189073671747,14465.196962339587,14464.974466859447
567,SAC_Nominal,-0.0175763549884324,-0.05404202954491105,0.9884776215934656,-0.011522378406534362,17018.298963915702,17017.33654160626,14465.301742187792,14465.092182491382
568,SAC_Nominal,-0.0175505299766092,-0.05413637021446834,0.988292734988125,-0.011707265011875023,17018.36881714784,17017.464605865174,14465.39358625227,14465.134870577687
569,SAC_Nominal,-0.017522953916178082,-0.054227750248287056,0.9881061602489833,-0.011893839751016655,17018.419266704383,17017.591376545723,14465.475081689763,14465.2202467503
570,SAC_Nominal,-0.017493602026430927,-0.05431631166961256,0.9879179507777588,-0.012082049222241209,17018.498174985132,17017.73237658837,14465.586329429834,14465.299155031047
571,SAC_Nominal,-0.017462463585144975,-0.05440219501219942,0.9877281486361495,-0.01227185136385045,17018.539569493063,17017.83974359332,14465.621256045903,14465.347017430844
572,SAC_Nominal,-0.017429539631667986,-0.054485540318293633,0.9875366818934239,-0.012463318106576082,17018.10622073814,17017.178725044763,14465.885146033976,14465.041732934838
573,SAC_Nominal,-0.017394839922989718,-0.05456650130599537,0.9873431052499716,-0.012656894750028402,17016.537110171797,17015.37288963618,14465.766136823668,14463.608448097653
574,SAC_Nominal,-0.017358370709732247,-0.054645282478587076,0.9871468796362216,-0.012853120363778392,17015.674293397067,17015.08312808065,14464.559228201742,14462.604631280274
575,SAC_Nominal,-0.01732011442813793,-0.05472215273290466,0.9869478368775095,-0.013052163122490468,17015.922660444667,17014.74679770369,14464.512659380318,14462.917677246518
576,SAC_Nominal,-0.0172800285374865,-0.054797430071721207,0.986745826252894,-0.013254173747106024,17013.11430179708,17017.15544063405,14462.547713831866,14463.356200314935
577,SAC_Nominal,-0.01723802930346909,-0.0548714712372234,0.9865408443892212,-0.013459155610778817,17012.793494360594,17019.282083479116,14460.650034358807,14464.894265000326
578,SAC_Nominal,-0.017193969456639015,-0.05494462067606777,0.9863332831813573,-0.013666716818642732,17022.80449738855,17018.050596868103,14458.774345718086,14462.939668078858
579,SAC_Nominal,-0.017147730785987865,-0.05501699752243851,0.9861242839817772,-0.013875716018222795,17018.63141355754,17020.001313054454,14463.410530606598,14470.694670424458
580,SAC_Nominal,-0.01709935062021834,-0.05508845083862766,0.9859138628320991,-0.014086137167900858,17020.077634178455,17019.6313496398,14463.176392921101,14463.184154391338
581,SAC_Nominal,-0.017048963397489653,-0.05515869552779739,0.9857023243481671,-0.01429767565183293,17018.282147396854,17020.260028729037,14464.406585953739,14470.939156736938
582,SAC_Nominal,-0.01699675798457604,-0.05522733583167212,0.9854894743209375,-0.014510525679062525,17018.273092348245,17019.354523867998,14465.286219247319,14463.296695709781
583,SAC_Nominal,-0.016942964433356997,-0.05529395067892171,0.9852753263819392,-0.014724673618060846,17017.282211314596,17019.789166201295,14464.768787898154,14469.45542234321
584,SAC_Nominal,-0.016887799678771433,-0.0553581062740709,0.9850596736216474,-0.01494032637835263,17017.023495640013,17018.72455120039,14466.036494703607,14463.510136141313
585,SAC_Nominal,-0.01683147450871391,-0.05541940359009515,0.9848424272176908,-0.015157572782309225,17016.561688160884,17019.02078064779,14464.846402600528,14467.688394285813
586,SAC_Nominal,-0.01677415183647154,-0.055477481824956036,0.9846234214652548,-0.015376578534745167,17016.312027534914,17018.046716132987,14466.020971763131,14463.763677502402
587,SAC_Nominal,-0.01671596148998991,-0.055532044365270525,0.9844015915103094,-0.01559840848969063,17013.116888953824,17012.149292330887,14466.477604928768,14461.466282312113
588,SAC_Nominal,-0.01665694248756516,-0.05558292886105787,0.9841754371215872,-0.01582456287841283,17012.185512525328,17010.358979862776,14462.41576883783,14457.17160211405
589,SAC_Nominal,-0.016597040465427457,-0.05563012591267809,0.9839444479078735,-0.0160555520921265,17011.2748333508,17009.194759327158,14462.86464053323,14459.765226751735
590,SAC_Nominal,-0.016536136864710938,-0.0556737383374099,0.9837083286054619,-0.016291671394538132,17012.17775105509,17009.031768452172,14461.53613554425,14456.214354118096
591,SAC_Nominal,-0.0164740738741691,-0.055713971994174355,0.9834673122465192,-0.016532687753480824,17012.54642089137,17009.895878805277,14461.640915392456,14460.488337062192
592,SAC_Nominal,-0.01641067291544608,-0.05575108668313581,0.9832215118572728,-0.0167784881427272,17013.35232021769,17009.549199801335,14462.181631152333,14457.174189270796
593,SAC_Nominal,-0.01634576072291658,-0.05578539292693646,0.9829712973951817,-0.017028702604818258,17014.33802693785,17011.459815058126,14461.26060335082,14461.371851090891
594,SAC_Nominal,-0.016279173261206443,-0.05581721268154749,0.9827169390835073,-0.017283060916492676,17014.598036190804,17010.703071709973,14463.28764066117,14458.964501738903
595,SAC_Nominal,-0.01621078001674921,-0.055846879787509386,0.9824587611041307,-0.017541238895869338,17015.952412747243,17013.07420086752,14461.379612561128,14461.877640234698
596,SAC_Nominal,-0.016140475919288643,-0.05587471647549596,0.9821971210118053,-0.01780287898819466,17015.68852275917,17012.162228114616,14464.376833651162,14461.1183097298
597,SAC_Nominal,-0.01606820122152984,-0.05590103168347096,0.9819322385706677,-0.018067761429332307,17017.2007158771,17014.446687521177,14461.904805380529,14461.996649445005
598,SAC_Nominal,-0.015993926851264714,-0.05592611467426135,0.9816645126377438,-0.01833548736225621,17016.58238541485,17013.731338680955,14465.16721003701,14463.272117720697
599,SAC_Nominal,-0.01591766785536815,-0.055950227236061335,0.9813940669667391,-0.018605933033260857,17018.077762013934,17015.517770413946,14462.807723084821,14461.948787045209
600,SAC_Nominal,-0.015839468146532188,-0.05597361305550615,0.9811212978010186,-0.018878702198981356,17017.33783518463,17015.297862090552,14465.525531246307,14465.110292588603
601,SAC_Nominal,-0.015759405742686184,-0.05599648185772177,0.9808462371054221,-0.01915376289457793,17018.51628508235,17016.202073373217,14463.916319750406,14461.91386042914
602,SAC_Nominal,-0.015677582130588803,-0.05601903059627135,0.9805692411995851,-0.019430758800414893,17017.988505106205,17016.722091879124,14465.481549581627,14466.397403069648
603,SAC_Nominal,-0.015594118792138185,-0.05604142211565366,0.9802903081011249,-0.01970969189887506,17018.674101643846,17016.64447717675,14465.134870577687,14462.15834674162
604,SAC_Nominal,-0.015509154494600642,-0.05606381178981642,0.9800097064105465,-0.01999029358945348,17018.529220866083,17017.886312414746,14465.129696264195,14466.970458288848
605,SAC_Nominal,-0.015422833511861243,-0.056086324662489986,0.9797274342513462,-0.02027256574865377,17018.583551157742,17016.904486429707,14466.255109448628,14462.770209312006
606,SAC_Nominal,-0.015335311392703927,-0.05610908117192992,0.9794436606632813,-0.020556339336718743,17019.002670550566,17018.74654203273,14464.704108979508,14466.874733489252
607,SAC_Nominal,-0.015246737259950014,-0.05613217854143886,0.9791584218715644,-0.020841578128435567,17018.402450185535,17017.13733053683,14467.107577596376,14463.76238392403
608,SAC_Nominal,-0.015157263515643449,-0.056155711554437084,0.9788721180459153,-0.02112788195408466,17019.95086349791,17019.388156905694,14468.351999991117,14465.537173451663
609,SAC_Nominal,-0.015066980102619119,-0.056179808978597555,0.978585429805919,-0.021414570194080995,17021.325937308313,17020.001313054454,14469.530449888838,14466.213714940695
610,SAC_Nominal,-0.01497590821260498,-0.056204635027513945,0.9782987025822387,-0.02170129741776128,17022.187460504672,17020.670093073248,14468.959981826385,14467.035137207493
611,SAC_Nominal,-0.014884020865724346,-0.056230372019917985,0.9780120091456078,-0.02198799085439218,17022.138304526503,17020.18758834015,14469.023367166657,14467.214944601328
612,SAC_Nominal,-0.014791273731948376,-0.056257203016542176,0.9777252576713398,-0.022274742328660224,17022.22626785586,17020.098331432422,14468.454192682577,14466.883788537863
613,SAC_Nominal,-0.014697621266469046,-0.05628530575816313,0.9774383892469768,-0.02256161075302321,17022.037405413415,17019.873248795535,14468.311899061557,14467.310669400924
614,SAC_Nominal,-0.014603030411713127,-0.05631484299352315,0.9771513017914095,-0.02284869820859048,17021.94168061382,17019.664982677496,14468.079054954433,14466.688458203553
615,SAC_Nominal,-0.014507488179954777,-0.05634596204977991,0.9768639566002523,-0.02313604339974773,17021.80844204141,17019.745184536616,14467.890192511988,14467.223999649937
616,SAC_Nominal,-0.014411003695951875,-0.05637879030140366,0.9765763036428909,-0.02342369635710906,17021.67390989063,17019.57443219139,14467.916064079445,14466.68716462518
617,SAC_Nominal,-0.014313610478914258,-0.05641343701480624,0.9762883318273852,-0.02371166817261483,17021.60405665849,17019.802101985024,14467.733669528865,14467.120513380105
618,SAC_Nominal,-0.01421536250331217,-0.056449992349707726,0.9760000170819317,-0.023999982918068263,17021.42554284303,17019.65851478563,14467.830687906833,14466.764779327556
619,SAC_Nominal,-0.014116323353564242,-0.05648854192276794,0.9757117371797697,-0.024288262820230333,17017.91089040383,17019.028542118023,14478.438030564701,14464.312154732517
620,SAC_Nominal,-0.014016400362755138,-0.05652935890404899,0.9754243718695703,-0.024575628130429683,17027.68775574629,17024.976415476667,14468.630119341293,14467.64699977788
621,SAC_Nominal,-0.013915284821098965,-0.056572862483893566,0.9751386381144524,-0.02486136188554755,17022.117607272536,17020.19534981039,14477.570039476477,14471.0555787905
622,SAC_Nominal,-0.013812610007490818,-0.05661952473996962,0.9748540794367239,-0.025145920563276136,17029.987738093325,17023.0981396792,14467.227880385057,14464.71833834161
623,SAC_Nominal,-0.013707986113666868,-0.056669855744369974,0.9745712669325421,-0.025428733067457854,17024.517195154283,17020.24709294531,14474.534011035257,14475.9931674399
624,SAC_Nominal,-0.013601129365696832,-0.056724293263662906,0.9742895130639808,-0.025710486936019183,17029.710912321523,17020.791689440302,14468.759477178583,14461.445585058147
625,SAC_Nominal,-0.013491864559112209,-0.05678326986285357,0.9740093852231266,-0.025990614776873366,17025.885801072825,17022.884699247672,14469.856431638811,14478.564801245246
626,SAC_Nominal,-0.013380151147239684,-0.05684707486005902,0.9737302925333038,-0.026269707466696213,17026.531296680907,17018.6715144871,14473.328395991704,14460.283951679272
627,SAC_Nominal,-0.013266071261328703,-0.05691599512465791,0.9734527036787879,-0.02654729632121211,17028.730379914854,17026.119938758322,14464.446686883299,14478.183195625237
628,SAC_Nominal,-0.013149796384855326,-0.056990171991146685,0.9731763617456645,-0.026823638254335536,17022.001185218975,17017.129569066594,14478.745902217453,14462.871108425094
629,SAC_Nominal,-0.013031615048114205,-0.057069740982870196,0.9729012652525,-0.02709873474750002,17031.70561017255,17028.361710078574,14459.880355226924,14473.514671277402
